song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
45,151926,0.284,0.7490000000,0.3830000000,0.2960000000,8,0.2790000000,-8.4660000000,1,0.0310000000,97.2430000000,4,0.4500000000
58,167173,0.0108,0.6030000000,0.6060000000,0.0015700000,3,0.1080000000,-5.0600000000,0,0.0688000000,93.0600000000,4,0.4030000000
34,209440,0.0208,0.5630000000,0.6030000000,0.0000438000,7,0.1690000000,-8.0600000000,0,0.0299000000,94.5820000000,4,0.3650000000
59,302218,0.149,0.7270000000,0.6930000000,0.0019100000,0,0.1560000000,-6.0080000000,1,0.0241000000,100.9780000000,4,0.6710000000
2,232106,0.539,0.4220000000,0.4250000000,0.0000000000,4,0.1660000000,-5.6660000000,0,0.0348000000,151.9290000000,3,0.4170000000
59,190801,0.156,0.7510000000,0.7130000000,0.0000959000,1,0.0508000000,-7.3330000000,1,0.0544000000,100.8560000000,4,0.9060000000
42,229466,0.0994,0.5910000000,0.7970000000,0.0000000000,7,0.0797000000,-3.5440000000,0,0.1090000000,89.9680000000,4,0.7680000000
76,253342,0.805,0.3980000000,0.3160000000,0.0000000000,1,0.2950000000,-7.0310000000,1,0.0368000000,118.5820000000,4,0.1740000000
68,200902,0.225,0.6660000000,0.7860000000,0.0002180000,10,0.0988000000,-8.5730000000,1,0.0896000000,178.0380000000,4,0.4590000000
34,234805,0.233,0.5630000000,0.6540000000,0.0001790000,11,0.1080000000,-6.0520000000,0,0.0357000000,96.0440000000,4,0.7360000000
4,218501,0.36,0.8430000000,0.4310000000,0.0000377000,1,0.2970000000,-9.4860000000,0,0.0692000000,97.9930000000,4,0.3890000000
34,270626,0.00966,0.8530000000,0.6810000000,0.0000571000,0,0.0233000000,-5.0030000000,1,0.0888000000,115.0040000000,4,0.9300000000
63,183333,0.413,0.6410000000,0.7210000000,0.0000071500,11,0.2460000000,-6.7880000000,0,0.0451000000,67.0550000000,4,0.7530000000
68,286481,0.417,0.3460000000,0.5520000000,0.0000000000,0,0.1140000000,-6.8640000000,0,0.0282000000,75.8810000000,4,0.0789000000
70,225213,0.00949,0.2900000000,0.8890000000,0.0000000000,1,0.0821000000,-2.6110000000,1,0.1590000000,98.8350000000,4,0.6510000000
33,220586,0.451,0.6560000000,0.7310000000,0.0000022600,2,0.0811000000,-5.3150000000,1,0.0876000000,144.0050000000,3,0.6490000000
1,274282,0.0288,0.7340000000,0.6060000000,0.0000043300,10,0.1280000000,-5.3740000000,0,0.0497000000,91.8540000000,4,0.8180000000
2,204786,0.449,0.5600000000,0.5930000000,0.0000026800,8,0.1240000000,-5.4150000000,0,0.0418000000,168.0370000000,4,0.6930000000
55,199079,0.0285,0.5640000000,0.8070000000,0.0011100000,5,0.1920000000,-4.5610000000,1,0.0280000000,67.0030000000,4,0.4900000000
0,231026,0.00625,0.5720000000,0.8110000000,0.0041900000,3,0.1610000000,-4.1560000000,1,0.0316000000,131.9470000000,4,0.9320000000
30,196746,0.41,0.7750000000,0.6320000000,0.0000000000,1,0.1070000000,-7.5480000000,0,0.3720000000,97.5840000000,4,0.6590000000
53,201853,0.0208,0.6270000000,0.8960000000,0.0000000000,7,0.0486000000,-3.9360000000,1,0.0817000000,139.9950000000,4,0.4610000000
40,240440,0.155,0.5000000000,0.7400000000,0.0000056400,10,0.0858000000,-3.3170000000,1,0.0398000000,123.4500000000,4,0.3320000000
47,180053,0.451,0.6390000000,0.4680000000,0.0102000000,5,0.1200000000,-8.3290000000,1,0.0231000000,97.5300000000,3,0.4200000000
1,231191,0.0224,0.6970000000,0.8790000000,0.0000000000,2,0.0890000000,-3.2790000000,0,0.0653000000,114.9850000000,4,0.8480000000
0,224600,0.0628,0.5950000000,0.7640000000,0.0000000000,5,0.1770000000,-5.7800000000,0,0.0450000000,186.9100000000,4,0.8770000000
4,152613,0.215,0.4620000000,0.5950000000,0.0000000000,2,0.1840000000,-9.3630000000,1,0.0347000000,113.7190000000,4,0.6400000000
45,151493,0.523,0.6870000000,0.6400000000,0.0000013200,2,0.3270000000,-7.7990000000,1,0.0515000000,84.9650000000,4,0.9700000000
22,193546,0.0331,0.6150000000,0.5970000000,0.0000013300,5,0.0853000000,-6.3420000000,1,0.0300000000,77.0320000000,4,0.8250000000
6,171266,0.0625,0.5730000000,0.7860000000,0.2110000000,7,0.1170000000,-4.3540000000,1,0.0353000000,110.2890000000,4,0.6100000000
34,146493,0.00534,0.6280000000,0.5510000000,0.0000000000,2,0.0567000000,-7.5120000000,1,0.2490000000,203.7780000000,4,0.4840000000
67,222933,0.129,0.6900000000,0.8340000000,0.0000000000,0,0.1360000000,-5.7900000000,1,0.0566000000,127.4300000000,4,0.7380000000
0,171953,0.636,0.6870000000,0.8250000000,0.0040800000,5,0.1440000000,-7.4960000000,1,0.0515000000,164.2320000000,4,0.9700000000
43,229510,0.0994,0.5750000000,0.7540000000,0.0008360000,11,0.0726000000,-5.9980000000,1,0.0244000000,93.4590000000,4,0.6980000000
63,243760,0.473,0.6750000000,0.9090000000,0.0124000000,10,0.0950000000,-3.4020000000,0,0.0469000000,103.9610000000,4,0.9690000000
61,233133,0.00375,0.7700000000,0.8010000000,0.0028100000,9,0.0515000000,-4.1820000000,0,0.0336000000,130.7600000000,4,0.7250000000
69,188754,0.0476,0.8110000000,0.8790000000,0.0000019100,9,0.1090000000,-3.7240000000,1,0.0514000000,134.0640000000,4,0.9620000000
0,180973,0.0151,0.4070000000,0.8060000000,0.0213000000,11,0.2570000000,-5.4070000000,1,0.0433000000,110.8530000000,4,0.4690000000
33,213733,0.0103,0.6320000000,0.5860000000,0.0000207000,1,0.0624000000,-2.7960000000,1,0.0443000000,109.5930000000,3,0.5090000000
9,209399,0.0642,0.3100000000,0.7940000000,0.0000235000,4,0.1780000000,-4.8700000000,1,0.0831000000,189.1840000000,4,0.2840000000
0,190626,0.0036799999999999,0.6610000000,0.8740000000,0.0305000000,5,0.1440000000,-3.8930000000,0,0.0433000000,160.0270000000,4,0.8970000000
63,287426,0.435,0.6220000000,0.2530000000,0.4710000000,2,0.0941000000,-14.3600000000,1,0.0331000000,92.5840000000,4,0.3360000000
0,199984,0.369,0.6860000000,0.4640000000,0.0888000000,0,0.1110000000,-9.7800000000,1,0.0281000000,144.5440000000,4,0.6350000000
38,209293,0.0287,0.6040000000,0.9160000000,0.0000049900,10,0.4520000000,-5.0850000000,0,0.2220000000,87.1500000000,4,0.5190000000
56,266680,0.148,0.8320000000,0.5930000000,0.0000000000,5,0.2760000000,-6.0140000000,0,0.0916000000,111.0750000000,4,0.7290000000
1,208280,0.0043799999999999,0.5280000000,0.9080000000,0.0005240000,2,0.3350000000,-5.6090000000,0,0.0608000000,121.4910000000,4,0.4770000000
64,265427,0.0542,0.5650000000,0.6540000000,0.0000018000,1,0.1220000000,-6.8260000000,0,0.0335000000,111.9680000000,4,0.2350000000
42,189320,0.00104,0.3790000000,0.7600000000,0.0005150000,2,0.3830000000,-4.3190000000,1,0.0848000000,78.0440000000,4,0.2310000000
21,183935,0.00065,0.6630000000,0.9070000000,0.0000000000,5,0.1300000000,-3.0040000000,0,0.0322000000,126.0510000000,4,0.9140000000
2,223213,0.529,0.4450000000,0.5700000000,0.0000000000,9,0.3730000000,-5.9600000000,0,0.0321000000,109.2460000000,4,0.6740000000
2,282146,0.00864,0.5200000000,0.6920000000,0.0030100000,7,0.1050000000,-7.3390000000,1,0.0304000000,112.6830000000,4,0.2790000000
54,150933,0.212,0.7820000000,0.5440000000,0.1060000000,4,0.1790000000,-5.4480000000,1,0.0306000000,90.5620000000,4,0.7530000000
54,252973,0.11,0.3680000000,0.5160000000,0.0000103000,4,0.0955000000,-6.0580000000,0,0.0348000000,178.8890000000,3,0.4450000000
1,213720,0.433,0.7500000000,0.7960000000,0.0000000000,4,0.1250000000,-5.1840000000,1,0.0382000000,126.5250000000,4,0.9110000000
9,322266,0.29,0.6800000000,0.6400000000,0.0059300000,1,0.1240000000,-6.6910000000,0,0.0336000000,105.9810000000,4,0.7380000000
25,265557,0.052,0.5570000000,0.6650000000,0.0000000000,8,0.1630000000,-5.0210000000,0,0.1090000000,96.2140000000,4,0.7830000000
42,182880,0.00788,0.7780000000,0.7030000000,0.0032500000,0,0.1480000000,-4.4530000000,1,0.0297000000,104.6960000000,4,0.9680000000
56,310480,0.0114,0.8430000000,0.4330000000,0.0000081900,0,0.1230000000,-8.1390000000,1,0.0676000000,106.0280000000,4,0.1610000000
3,255840,0.036,0.5200000000,0.7610000000,0.0000000000,11,0.2000000000,-7.1960000000,0,0.0478000000,86.0120000000,4,0.4860000000
0,219920,0.145,0.6760000000,0.5720000000,0.0000301000,6,0.2000000000,-7.0150000000,0,0.1490000000,85.8530000000,4,0.6430000000
3,177763,0.0965,0.6790000000,0.4220000000,0.0369000000,8,0.0590000000,-10.0880000000,1,0.0320000000,90.0220000000,4,0.4910000000
30,208266,0.292,0.5890000000,0.6940000000,0.0000000000,10,0.0471000000,-4.3900000000,0,0.0258000000,175.9870000000,4,0.8190000000
38,240288,0.00424,0.4960000000,0.9190000000,0.0007820000,2,0.0986000000,-3.4520000000,0,0.0464000000,126.0290000000,4,0.1880000000
50,177834,0.153,0.6950000000,0.8780000000,0.0000000000,1,0.0764000000,-3.4290000000,0,0.0441000000,162.8980000000,4,0.9690000000
42,133893,0.153,0.7470000000,0.4770000000,0.0000109000,4,0.8780000000,-6.0600000000,0,0.1980000000,95.9680000000,4,0.8820000000
0,210349,0.0101,0.4840000000,0.7480000000,0.0002390000,0,0.2420000000,-5.0490000000,1,0.0491000000,100.5680000000,4,0.6540000000
18,193066,0.00501,0.8050000000,0.4690000000,0.0001130000,5,0.1150000000,-6.5330000000,0,0.0417000000,126.0260000000,4,0.5900000000
0,191703,0.0203,0.6730000000,0.7170000000,0.0010500000,9,0.1060000000,-7.4440000000,1,0.0308000000,131.4020000000,4,0.7380000000
46,174333,0.259,0.5660000000,0.9270000000,0.0000000000,4,0.3850000000,-1.8870000000,0,0.0693000000,105.1610000000,4,0.8360000000
26,235226,0.00359,0.6120000000,0.9540000000,0.8620000000,8,0.0896000000,-5.7280000000,1,0.0440000000,104.1150000000,4,0.7650000000
14,184898,0.0008539999999999,0.3210000000,0.9430000000,0.0001130000,4,0.4610000000,-2.2710000000,1,0.0850000000,176.0500000000,4,0.6720000000
32,253413,0.00078,0.4180000000,0.8960000000,0.0664000000,0,0.2430000000,-4.1270000000,1,0.0315000000,122.0660000000,4,0.6790000000
4,200434,0.0489,0.9550000000,0.7350000000,0.8440000000,9,0.1180000000,-9.0370000000,0,0.0447000000,122.3110000000,4,0.9610000000
53,191453,0.0477,0.5810000000,0.7330000000,0.0000058900,9,0.1610000000,-3.9480000000,1,0.0372000000,141.6680000000,4,0.8010000000
1,227906,0.245,0.6230000000,0.6500000000,0.0009130000,10,0.1460000000,-7.9530000000,1,0.0274000000,116.7400000000,4,0.8790000000
22,205000,0.72,0.4650000000,0.4300000000,0.0000000000,0,0.1060000000,-7.7940000000,1,0.0392000000,104.6830000000,4,0.3510000000
44,134093,0.879,0.7200000000,0.2530000000,0.0000000000,1,0.1070000000,-7.9540000000,1,0.0569000000,79.4290000000,4,0.2840000000
0,172560,0.6629999999999999,0.7370000000,0.7010000000,0.0000793000,0,0.0864000000,-7.1260000000,1,0.0621000000,102.8990000000,4,0.8110000000
20,214346,0.0118,0.6880000000,0.6040000000,0.1850000000,11,0.1970000000,-10.7020000000,0,0.1800000000,168.0240000000,4,0.6030000000
0,197803,0.241,0.5730000000,0.7670000000,0.0000340000,0,0.0926000000,-5.4780000000,1,0.0575000000,132.3070000000,4,0.5680000000
14,260853,0.0435,0.7590000000,0.7380000000,0.0000887000,9,0.2300000000,-5.2550000000,0,0.0510000000,120.0380000000,4,0.7710000000
57,184413,0.0136,0.7100000000,0.6740000000,0.0000173000,1,0.0366000000,-5.3930000000,1,0.0352000000,124.0330000000,4,0.7000000000
24,201640,0.747,0.7500000000,0.4620000000,0.0000000000,1,0.1090000000,-8.3410000000,0,0.1650000000,155.7960000000,3,0.3170000000
1,249906,0.4589999999999999,0.4630000000,0.5700000000,0.0000000000,4,0.0910000000,-6.5730000000,0,0.0864000000,62.4110000000,4,0.6280000000
46,198992,0.0827,0.3100000000,0.8620000000,0.0083800000,11,0.3130000000,-6.5920000000,0,0.0527000000,131.3440000000,4,0.3850000000
6,184946,0.472,0.6080000000,0.8710000000,0.0000000000,3,0.0916000000,-3.8900000000,0,0.0988000000,126.6140000000,4,0.5830000000
4,508906,0.6,0.5600000000,0.9030000000,0.0072400000,2,0.2230000000,-5.4190000000,0,0.0883000000,104.5690000000,4,0.7050000000
32,185186,0.608,0.7760000000,0.8360000000,0.0007500000,6,0.2200000000,-6.9840000000,0,0.0541000000,133.5210000000,4,0.9620000000
1,248693,0.111,0.6870000000,0.4940000000,0.0000951000,5,0.0977000000,-8.2870000000,1,0.0260000000,97.5360000000,4,0.4390000000
1,273884,0.6559999999999999,0.6210000000,0.4400000000,0.0002610000,1,0.2320000000,-7.1940000000,0,0.0292000000,83.4030000000,4,0.2800000000
35,212986,0.00692,0.5640000000,0.8460000000,0.0017500000,4,0.0452000000,-5.8970000000,0,0.0437000000,122.0350000000,4,0.6960000000
17,253110,0.0031,0.4750000000,0.7830000000,0.0000000000,0,0.1430000000,-4.1490000000,0,0.0431000000,99.1970000000,4,0.5570000000
19,284993,0.0241,0.4610000000,0.4770000000,0.0000000000,3,0.0713000000,-9.1420000000,0,0.0384000000,124.0060000000,3,0.3740000000
0,155786,0.00655,0.4590000000,0.7020000000,0.0000188000,9,0.1100000000,-9.2550000000,1,0.0700000000,148.1610000000,4,0.6460000000
58,343360,0.312,0.6050000000,0.6050000000,0.0051100000,0,0.0601000000,-7.7220000000,1,0.0837000000,147.7360000000,4,0.4180000000
20,289356,0.073,0.1450000000,0.6630000000,0.1750000000,11,0.1790000000,-7.0150000000,1,0.0410000000,66.7230000000,4,0.2410000000
0,219189,0.00434,0.6010000000,0.8610000000,0.1710000000,4,0.0621000000,-4.7720000000,1,0.0332000000,119.9980000000,4,0.4890000000
44,179480,0.132,0.7770000000,0.4760000000,0.0000000000,1,0.3220000000,-7.6520000000,1,0.0561000000,108.0710000000,4,0.3350000000
35,213800,0.0392,0.7210000000,0.5890000000,0.7300000000,7,0.0949000000,-7.6710000000,1,0.0284000000,118.7720000000,4,0.7800000000
51,180173,0.0142,0.5860000000,0.7820000000,0.0010200000,11,0.0673000000,-10.0520000000,0,0.2350000000,80.7530000000,4,0.7540000000
42,217266,8.02e-05,0.6020000000,0.7590000000,0.0009090000,8,0.0835000000,-6.2830000000,1,0.0342000000,122.0310000000,4,0.7140000000
43,195088,0.0634,0.6370000000,0.9110000000,0.0000880000,1,0.3660000000,-4.2170000000,1,0.4590000000,127.9960000000,4,0.7820000000
43,200340,0.141,0.7480000000,0.7670000000,0.0000050600,10,0.0999000000,-5.3350000000,0,0.1620000000,112.0250000000,4,0.8210000000
2,256693,0.0639,0.7420000000,0.9450000000,0.1650000000,5,0.1310000000,-6.4450000000,1,0.0428000000,112.9770000000,4,0.7420000000
61,206393,0.0641,0.5960000000,0.8970000000,0.0000524000,10,0.0628000000,-2.9400000000,1,0.0462000000,118.0000000000,4,0.5780000000
6,298133,0.0412,0.7230000000,0.5390000000,0.0132000000,0,0.0343000000,-8.0410000000,1,0.0380000000,108.9460000000,4,0.2830000000
49,262000,0.0015,0.7500000000,0.7240000000,0.0069500000,0,0.2070000000,-7.9020000000,1,0.0281000000,123.2220000000,4,0.9630000000
9,209986,0.0463,0.5940000000,0.9610000000,0.0000000000,6,0.8530000000,-5.4430000000,0,0.3380000000,113.1260000000,4,0.5310000000
19,215107,0.0126,0.5540000000,0.7680000000,0.0000071300,6,0.1220000000,-5.8120000000,0,0.1270000000,99.6790000000,4,0.3240000000
35,266010,0.000348,0.7970000000,0.6330000000,0.1420000000,1,0.1170000000,-5.5590000000,1,0.2090000000,129.9970000000,4,0.4110000000
62,181906,0.0507,0.7550000000,0.8950000000,0.0737000000,9,0.2220000000,-2.6190000000,1,0.0883000000,118.8710000000,4,0.8440000000
41,312506,0.608,0.8500000000,0.7400000000,0.0007820000,11,0.3020000000,-6.3270000000,0,0.0552000000,123.4510000000,4,0.9070000000
55,242560,0.0419,0.8210000000,0.5650000000,0.0000000000,4,0.0796000000,-5.4030000000,0,0.0837000000,119.9750000000,4,0.7320000000
74,267266,0.2019999999999999,0.8910000000,0.7140000000,0.0002340000,4,0.0521000000,-6.0550000000,0,0.1400000000,100.9720000000,4,0.8180000000
37,376600,0.0186,0.7910000000,0.6950000000,0.3910000000,2,0.1410000000,-9.0960000000,1,0.0701000000,125.0030000000,4,0.9010000000
1,287466,0.00316,0.8120000000,0.7670000000,0.3270000000,4,0.0793000000,-5.5850000000,0,0.0410000000,123.0010000000,4,0.8500000000
2,170501,0.0133,0.6840000000,0.9040000000,0.0000027000,4,0.0711000000,-6.9160000000,0,0.0669000000,119.9930000000,4,0.9140000000
38,189334,0.0294,0.7160000000,0.8690000000,0.0000000000,8,0.0454000000,-3.3180000000,1,0.0694000000,113.0270000000,4,0.7680000000
48,284213,0.0247,0.8300000000,0.7220000000,0.0000012100,0,0.0741000000,-6.0990000000,1,0.0595000000,109.9870000000,4,0.2900000000
1,222440,0.0257,0.7550000000,0.9150000000,0.0000000000,2,0.0351000000,-3.5050000000,1,0.1050000000,113.9860000000,4,0.7000000000
1,252663,0.0466,0.7840000000,0.8030000000,0.0000157000,9,0.0773000000,-3.4580000000,0,0.0597000000,111.0440000000,4,0.7850000000
77,248413,0.0426,0.7940000000,0.8110000000,0.0000010700,6,0.1010000000,-8.9660000000,0,0.0380000000,116.0470000000,4,0.8620000000
30,250653,0.0581,0.6600000000,0.9430000000,0.0000813000,7,0.0425000000,-2.1700000000,1,0.0489000000,118.0110000000,4,0.8030000000
1,244291,0.0105,0.6670000000,0.8750000000,0.0000034600,11,0.3360000000,-5.2740000000,0,0.1220000000,110.0290000000,4,0.7150000000
35,664573,0.00745,0.7300000000,0.9120000000,0.4580000000,1,0.2140000000,-8.1460000000,1,0.0530000000,126.9710000000,4,0.7560000000
70,206200,0.0129,0.5990000000,0.9570000000,0.0000706000,11,0.1550000000,-5.7640000000,1,0.1880000000,103.6800000000,4,0.4890000000
54,187853,0.000488,0.4880000000,0.8790000000,0.0000011900,7,0.1400000000,-3.3290000000,0,0.0393000000,86.9860000000,4,0.5570000000
54,210240,0.0003529999999999,0.4200000000,0.9290000000,0.0007470000,7,0.1220000000,-3.8990000000,0,0.1210000000,127.2040000000,4,0.3000000000
59,234093,0.000383,0.5470000000,0.7920000000,0.0002590000,9,0.1060000000,-5.6450000000,0,0.0350000000,97.9980000000,4,0.3950000000
9,188573,0.0278,0.5600000000,0.9160000000,0.0000062700,9,0.2940000000,-4.3190000000,0,0.0673000000,151.9630000000,4,0.5240000000
60,274281,0.0102,0.4740000000,0.8430000000,0.1040000000,0,0.3620000000,-5.9090000000,1,0.2720000000,97.6910000000,4,0.4330000000
59,193173,0.00615,0.6330000000,0.8330000000,0.0001480000,8,0.0827000000,-3.0010000000,1,0.0430000000,139.9630000000,4,0.6930000000
73,211520,0.0027199999999999,0.5170000000,0.9060000000,0.0000092600,1,0.1130000000,-3.6770000000,1,0.0735000000,172.9770000000,4,0.7310000000
53,178718,0.000905,0.3780000000,0.9350000000,0.0000000000,11,0.2150000000,-2.3530000000,0,0.0903000000,178.1180000000,4,0.7010000000
53,261426,0.000214,0.2300000000,0.9310000000,0.0189000000,4,0.1060000000,-4.3130000000,1,0.0637000000,171.8610000000,4,0.4280000000
66,191800,0.0299,0.7080000000,0.7370000000,0.0804000000,11,0.1010000000,-6.6650000000,0,0.0943000000,132.6120000000,4,0.4760000000
14,238653,1.85e-05,0.5500000000,0.9170000000,0.2140000000,7,0.0333000000,-4.5750000000,1,0.0378000000,109.5520000000,3,0.2450000000
18,207986,0.00039,0.3540000000,0.9420000000,0.0000063600,7,0.4310000000,-3.2450000000,1,0.2370000000,119.9920000000,4,0.2420000000
70,193373,0.0223,0.6240000000,0.8990000000,0.0001550000,0,0.0975000000,-5.7100000000,1,0.0295000000,104.0550000000,4,0.7970000000
62,173326,0.000399,0.4790000000,0.9260000000,0.0022000000,3,0.1790000000,-4.2260000000,0,0.0893000000,175.9940000000,4,0.6730000000
76,213800,0.00148,0.6130000000,0.9530000000,0.0005820000,2,0.1520000000,-3.4350000000,1,0.0855000000,105.0460000000,4,0.5370000000
65,280466,0.0452,0.2640000000,0.7800000000,0.0222000000,0,0.3760000000,-2.7410000000,1,0.0517000000,155.3760000000,4,0.4560000000
70,316717,0.00114,0.5550000000,0.8830000000,0.0410000000,2,0.8680000000,-3.4260000000,1,0.0341000000,125.0200000000,4,0.5070000000
68,218626,0.00109,0.5220000000,0.9640000000,0.0003890000,11,0.0387000000,-2.6450000000,0,0.0950000000,170.9440000000,4,0.5100000000
59,232403,0.0222,0.5400000000,0.9390000000,0.0000966000,0,0.1050000000,-1.7120000000,1,0.0878000000,176.0850000000,4,0.6720000000
76,180266,0.00494,0.6160000000,0.9610000000,0.0000000000,11,0.0780000000,-3.1440000000,0,0.1390000000,114.4920000000,4,0.5230000000
8,237106,0.000148,0.4990000000,0.9380000000,0.0204000000,6,0.3020000000,-3.8060000000,0,0.0606000000,145.0470000000,4,0.4790000000
6,187653,0.0104,0.5080000000,0.8230000000,0.0002260000,6,0.2810000000,-7.6110000000,0,0.0662000000,160.0670000000,4,0.4580000000
16,223066,0.00129,0.4620000000,0.9570000000,0.0020300000,10,0.3140000000,-3.3040000000,1,0.1310000000,165.1120000000,4,0.4980000000
63,215173,0.0468,0.5190000000,0.8250000000,0.0000000000,7,0.0604000000,-3.0870000000,1,0.1450000000,154.7770000000,4,0.5810000000
7,198080,0.000735,0.4950000000,0.7470000000,0.0003560000,0,0.1920000000,-5.3020000000,1,0.0328000000,130.0400000000,4,0.4570000000
64,256071,0.000621,0.3150000000,0.8260000000,0.0006690000,7,0.0703000000,-4.3150000000,0,0.0644000000,139.1630000000,4,0.3590000000
27,184466,0.000466,0.4810000000,0.8480000000,0.0000000000,11,0.5650000000,-4.9530000000,0,0.1430000000,100.0160000000,4,0.6390000000
5,208675,0.035,0.4930000000,0.8790000000,0.0011600000,4,0.3430000000,-3.3050000000,0,0.0737000000,120.0660000000,4,0.5670000000
57,227847,0.0561,0.5180000000,0.8490000000,0.0000000000,9,0.0569000000,-5.4720000000,0,0.0664000000,134.0930000000,4,0.2990000000
55,190180,0.000785,0.6210000000,0.9350000000,0.0019100000,5,0.2420000000,-5.5160000000,0,0.0366000000,99.9810000000,4,0.8850000000
78,168253,0.0424,0.6290000000,0.8970000000,0.0000000000,2,0.2630000000,-3.4010000000,1,0.0483000000,161.9440000000,4,0.9300000000
62,202626,0.00298,0.5830000000,0.9260000000,0.0010100000,0,0.1210000000,-3.2960000000,1,0.0318000000,99.9880000000,4,0.2000000000
57,272240,0.00456,0.5130000000,0.9320000000,0.0000248000,10,0.2450000000,-5.0160000000,1,0.1720000000,168.0620000000,4,0.6650000000
5,181213,0.00607,0.5840000000,0.9550000000,0.2450000000,4,0.1430000000,-3.2280000000,1,0.0457000000,123.9910000000,4,0.4730000000
68,224596,0.00349,0.4470000000,0.9660000000,0.0001980000,7,0.3120000000,-2.9660000000,1,0.0890000000,178.1050000000,4,0.5330000000
33,176053,0.0112,0.4090000000,0.9390000000,0.0001990000,9,0.7780000000,-3.2390000000,1,0.0896000000,127.8830000000,4,0.3440000000
75,273600,0.0326,0.4450000000,0.9550000000,0.2840000000,8,0.3170000000,-8.0270000000,1,0.0856000000,123.3430000000,4,0.3360000000
67,231480,1.83e-05,0.3990000000,0.9530000000,0.0000253000,4,0.1490000000,-4.2760000000,1,0.0752000000,174.2160000000,4,0.5550000000
49,207760,0.000614,0.5100000000,0.8960000000,0.0000150000,7,0.2520000000,-5.2170000000,1,0.0363000000,88.0340000000,4,0.4920000000
59,203448,3.02e-05,0.4460000000,0.9150000000,0.0000000000,7,0.4810000000,-4.2320000000,1,0.0416000000,174.0650000000,4,0.2800000000
6,180133,0.00685,0.3530000000,0.8660000000,0.7950000000,2,0.3250000000,-3.1630000000,1,0.0658000000,142.8580000000,4,0.2930000000
4,201680,0.000136,0.4570000000,0.9410000000,0.0000031200,6,0.0896000000,-5.1740000000,1,0.0339000000,154.0380000000,4,0.7040000000
75,211933,0.00165,0.6190000000,0.6700000000,0.0109000000,11,0.3310000000,-10.3190000000,0,0.0353000000,129.2670000000,4,0.7770000000
39,225680,0.000168,0.5430000000,0.9910000000,0.0000131000,9,0.3740000000,-2.7800000000,0,0.0668000000,150.0310000000,4,0.7660000000
4,265906,1.84e-05,0.3020000000,0.8190000000,0.0004160000,11,0.0568000000,-11.3640000000,0,0.0824000000,102.0480000000,4,0.3090000000
59,235613,0.00575,0.5020000000,0.9660000000,0.0000015600,0,0.1170000000,-3.8760000000,1,0.0946000000,159.9480000000,4,0.6380000000
68,162666,9.44e-06,0.4380000000,0.9050000000,0.0000540000,9,0.3630000000,-6.1610000000,1,0.0419000000,134.1630000000,4,0.7230000000
5,224306,0.000186,0.5040000000,0.9760000000,0.0000497000,11,0.1410000000,-3.1360000000,0,0.0975000000,80.9960000000,4,0.3680000000
25,223560,0.000133,0.3110000000,0.8840000000,0.0265000000,11,0.1240000000,-4.3130000000,1,0.0703000000,131.7330000000,4,0.3640000000
5,205440,0.000359,0.5030000000,0.9840000000,0.0000021800,9,0.4090000000,-1.6500000000,1,0.1120000000,127.4840000000,4,0.3680000000
55,203733,0.0027,0.4580000000,0.9710000000,0.0000000000,8,0.1790000000,-4.5490000000,1,0.1000000000,149.9380000000,4,0.4890000000
13,220413,0.000328,0.4420000000,0.9730000000,0.0397000000,8,0.3120000000,-3.0590000000,0,0.1460000000,130.4580000000,4,0.2580000000
22,252933,0.0001139999999999,0.4740000000,0.9210000000,0.0266000000,1,0.7460000000,-2.5060000000,0,0.0478000000,152.0780000000,4,0.7150000000
50,198880,1.53e-05,0.3310000000,0.9130000000,0.0225000000,5,0.1310000000,-2.9290000000,1,0.0367000000,207.8380000000,4,0.8180000000
67,224133,0.000241,0.3700000000,0.9600000000,0.0116000000,3,0.0563000000,-4.1620000000,0,0.0378000000,89.4280000000,4,0.7170000000
59,218855,0.00216,0.5160000000,0.9410000000,0.0000000000,6,0.4070000000,-4.3710000000,0,0.0529000000,145.0480000000,4,0.5490000000
51,175680,0.0018,0.4530000000,0.9140000000,0.0000000000,1,0.3490000000,-3.4450000000,1,0.0825000000,129.8410000000,4,0.5040000000
3,211430,0.000285,0.4580000000,0.9900000000,0.0008930000,8,0.4540000000,-3.7170000000,1,0.1830000000,166.9040000000,4,0.4600000000
61,234773,0.0004799999999999,0.8270000000,0.6820000000,0.0187000000,6,0.1010000000,-7.1110000000,0,0.0435000000,117.9670000000,4,0.9330000000
57,191522,3.61e-05,0.4690000000,0.8940000000,0.5350000000,8,0.5120000000,-4.9810000000,1,0.0508000000,162.9810000000,4,0.4760000000
47,205858,2.23e-05,0.4920000000,0.8610000000,0.0026600000,0,0.1130000000,-5.1180000000,1,0.0647000000,134.1080000000,4,0.2770000000
5,254955,0.0541,0.3580000000,0.9120000000,0.0000000000,9,0.1830000000,-4.6310000000,1,0.1210000000,202.7890000000,4,0.6260000000
49,245120,2.24e-05,0.3730000000,0.8900000000,0.0601000000,2,0.4080000000,-4.6070000000,1,0.0544000000,170.0420000000,4,0.2220000000
55,222760,0.000303,0.4160000000,0.8490000000,0.0000423000,8,0.1850000000,-3.8330000000,1,0.0503000000,144.8440000000,4,0.6770000000
